inc,m,f,t,csr,Hk,X
1.778982,643.9999,682.0001,1326,.9442813,-.0286577,663
2.220917,711,661,1372,1.075643,.0364431,686
2.286987,761,692,1453,1.099711,.0474879,726.5
2.32016,719,586,1305,1.226962,.1019157,652.5
2.799291,522,443,965,1.17833,.0818653,482.5
3.093401,412,361,773,1.141274,.0659767,386.5
