inc,m,f,t,csr,Hk,X
1.508896,278,318,596,.8742138,-.0671141,298
1.732114,272,303,575,.8976898,-.053913,287.5
1.946667,341,284,625,1.200704,.0912,312.5
1.958533,333,302,635,1.102649,.0488189,317.5
1.977125,341,300,641,1.136667,.0639626,320.5
2.130007,282,218,500,1.293578,.128,250
2.603777,191,170,361,1.123529,.0581718,180.5
2.649838,189,181,370,1.044199,.0216216,185
