inc,m,f,t,csr,Hk,X
1.285609,37,60,97,.6166668,-.2371133,48.5
1.454856,31,52,83,.5961539,-.253012,41.5
1.708388,48,41,89,1.170732,.0786517,44.5
1.708965,43,53,96,.8113208,-.1041666,48
1.709727,48,39,87,1.230769,.1034483,43.5
1.775881,39,45,84,.8666667,-.0714286,42
2.278341,31,35,66,.8857143,-.0606061,33
2.280406,33,24,57,1.375,.1578947,28.5
