inc,m,f,t,csr,Hk,X
1.810237,61,83,144,0.7349398,-0.1527778,72
2.154983,86,80,166,1.075,0.0361446,83
2.300036,110,81,191,1.358025,0.1518325,95.5
2.37583,76,74,150,1.027027,0.0133333,75
2.41569,68,76,144,0.8947368,-0.0555556,72
2.443054,93,67,160,1.38806,0.1625,80
2.645357,61,49,110,1.244898,0.1090909,55
3.082627,45,47,92,0.9574468,-0.0217391,46
3.20485,46,40,86,1.15,0.0697674,43
3.282727,45,49,94,0.9183673,-0.0425532,47
