inc,m,f,t,csr,Hk,X
1.913342,204.8212,222.1788,427,.9218751,-.0406503,213.5
2.301175,164.0064,136.9936,301,1.197183,.0897436,150.5
2.405239,141.6076,155.3924,297,.9112903,-.0464135,148.5
2.482229,162.1951,122.8049,285,1.320755,.1382114,142.5
3.072774,26.44138,27.55862,54,.9594596,-.0206896,27
3.256603,37.66888,34.33112,72,1.097222,.0463577,36
