inc,m,f,t,csr,Hk,X
1.778982,1299.656,1376.344,2676,.9442814,-.0286577,1338
2.220917,843.6647,784.3353,1628,1.075643,.0364431,814
2.286987,835.3716,759.6284,1595,1.099711,.0474879,797.5
2.32016,918.9977,749.0023,1668,1.226962,.1019157,834
2.799291,298.0539,252.9461,551,1.17833,.0818653,275.5
3.093401,120.4554,105.5446,226,1.141274,.0659767,113
