inc,m,f,t,csr,Hk,X
.7998026,134.5098,145.4902,280,.9245284,-.0392156,140
.9360425,118.0533,114.9467,233,1.027027,.0133333,116.5
1.127149,68.94737,62.05263,131,1.111111,.0526316,65.5
1.166586,78.1875,60.8125,139,1.285714,.125,69.5
1.384028,24.44444,23.55556,48,1.037736,.0185185,24
1.560985,18.73418,18.26582,37,1.025641,.0126582,18.5
