inc,m,f,t,csr,Hk,X
1.781439,228.0615,207.9385,436,1.096774,.0461539,218
2.195362,144.7968,115.2032,260,1.256881,.1138212,130
2.195465,150.3453,107.6547,258,1.396552,.1654676,129
2.19577,140.6,155.4,296,.904762,-.05,148
2.876652,32.93333,32.06667,65,1.027027,.0133334,32.5
2.927561,19.05063,23.94937,43,.7954545,-.1139241,21.5
