inc,m,f,t,csr,Hk,X
1.285609,71.3299,115.6701,187,.6166667,-.2371134,93.5
1.454856,53.03614,88.96386,142,.5961538,-.2530121,71
1.708388,56.08989,47.91011,104,1.170732,.0786517,52
1.708965,43.89584,54.10416,98,.8113208,-.1041666,49
1.709727,51.86207,42.13793,94,1.230769,.1034482,47
1.775881,32.5,37.5,70,.8666667,-.0714286,35
2.278341,4.69697,5.30303,10,.8857144,-.060606,5
2.280406,8.105263,5.894737,14,1.375,.1578947,7
