inc,m,f,t,csr,Hk,X
1.350125,2461.392,2534.608,4996,.9711131,-.0146551,2498
1.560246,2216.527,2209.473,4426,1.003193,.0015937,2213
1.708194,1691.754,1642.246,3334,1.030147,.0148496,1667
1.901266,1255.371,1076.629,2332,1.16602,.0766476,1166
1.968478,1317.142,1172.858,2490,1.123019,.0579453,1245
2.016662,1363.833,1195.167,2559,1.141123,.0659107,1279.5
2.501631,229.0045,203.9955,433,1.122596,.0577576,216.5
2.663717,235.6264,237.3736,473,.9926394,-.0036939,236.5
